region,subregion,station,abbreviation,elevation,year,month,precip,avg precip,pct of avg
TULARE LAKE,KAWEAH RIVER,Three Rivers PH No 1,3RV,1140,2012,Apr,5.35,2.3,233.0
TULARE LAKE,KAWEAH RIVER,Three Rivers PH No 1,3RV,1140,2012,May,0.07,0.9,8.0
TULARE LAKE,KAWEAH RIVER,Three Rivers PH No 1,3RV,1140,2012,Jun,0.0,0.2,0.0
TULARE LAKE,KAWEAH RIVER,Three Rivers PH No 1,3RV,1140,2012,Jul,0.0,0.03,0.0
TULARE LAKE,KAWEAH RIVER,Three Rivers PH No 1,3RV,1140,2012,Aug,0.0,0.09,0.0
TULARE LAKE,KAWEAH RIVER,Three Rivers PH No 1,3RV,1140,2012,Sep,0.0,0.3,0.0
TULARE LAKE,KAWEAH RIVER,Three Rivers PH No 1,3RV,1140,2012,Oct-Sep,15.88,21.71,73.0
TULARE LAKE,KAWEAH RIVER,Three Rivers PH No 1,3RV,1140,2012,Wat-Yr,,21.71,73.0
TULARE LAKE,KAWEAH RIVER,Terminus Dam,TRM,752,2012,Oct,0.76,0.6,127.0
TULARE LAKE,KAWEAH RIVER,Terminus Dam,TRM,752,2012,Nov,1.08,1.5,72.0
TULARE LAKE,KAWEAH RIVER,Terminus Dam,TRM,752,2012,Dec,0.0,1.9,0.0
TULARE LAKE,KAWEAH RIVER,Terminus Dam,TRM,752,2012,Jan,2.62,2.8,94.0
TULARE LAKE,KAWEAH RIVER,Terminus Dam,TRM,752,2012,Feb,0.92,2.7,34.0
TULARE LAKE,KAWEAH RIVER,Terminus Dam,TRM,752,2012,Mar,3.45,2.3,150.0
TULARE LAKE,KAWEAH RIVER,Terminus Dam,TRM,752,2012,Apr,3.46,1.4,247.0
TULARE LAKE,KAWEAH RIVER,Terminus Dam,TRM,752,2012,May,0.1,0.5,20.0
TULARE LAKE,KAWEAH RIVER,Terminus Dam,TRM,752,2012,Jun,0.01,0.2,5.0
TULARE LAKE,KAWEAH RIVER,Terminus Dam,TRM,752,2012,Jul,0.02,0.0,
TULARE LAKE,KAWEAH RIVER,Terminus Dam,TRM,752,2012,Aug,0.0,0.0,
TULARE LAKE,KAWEAH RIVER,Terminus Dam,TRM,752,2012,Sep,0.0,0.3,0.0
TULARE LAKE,KAWEAH RIVER,Terminus Dam,TRM,752,2012,Oct-Sep,12.42,14.2,87.0
TULARE LAKE,KAWEAH RIVER,Terminus Dam,TRM,752,2012,Wat-Yr,,14.2,87.0
TULARE LAKE,KAWEAH RIVER,Lemon Cove,LMC,513,2012,Oct,0.99,0.71,139.0
TULARE LAKE,KAWEAH RIVER,Lemon Cove,LMC,513,2012,Nov,1.07,1.4,76.0
TULARE LAKE,KAWEAH RIVER,Lemon Cove,LMC,513,2012,Dec,0.05,2.26,2.0
TULARE LAKE,KAWEAH RIVER,Lemon Cove,LMC,513,2012,Jan,1.75,2.73,64.0
TULARE LAKE,KAWEAH RIVER,Lemon Cove,LMC,513,2012,Feb,0.66,2.52,26.0
TULARE LAKE,KAWEAH RIVER,Lemon Cove,LMC,513,2012,Mar,3.04,2.08,146.0
TULARE LAKE,KAWEAH RIVER,Lemon Cove,LMC,513,2012,Apr,4.11,1.45,283.0
TULARE LAKE,KAWEAH RIVER,Lemon Cove,LMC,513,2012,May,0.01,0.49,2.0
TULARE LAKE,KAWEAH RIVER,Lemon Cove,LMC,513,2012,Jun,0.0,0.15,0.0
TULARE LAKE,KAWEAH RIVER,Lemon Cove,LMC,513,2012,Jul,0.0,0.01,0.0
TULARE LAKE,KAWEAH RIVER,Lemon Cove,LMC,513,2012,Aug,0.0,0.03,0.0
TULARE LAKE,KAWEAH RIVER,Lemon Cove,LMC,513,2012,Sep,0.0,0.2,0.0
TULARE LAKE,KAWEAH RIVER,Lemon Cove,LMC,513,2012,Oct-Sep,11.68,14.03,83.0
TULARE LAKE,KAWEAH RIVER,Lemon Cove,LMC,513,2012,Wat-Yr,,14.03,83.0
TULARE LAKE,TULE RIVER,Hossack,HSS,7100,2012,Oct,4.8,0.95,505.0
TULARE LAKE,TULE RIVER,Hossack,HSS,7100,2012,Nov,3.35,4.28,78.0
TULARE LAKE,TULE RIVER,Hossack,HSS,7100,2012,Dec,0.2,7.71,3.0
TULARE LAKE,TULE RIVER,Hossack,HSS,7100,2012,Jan,9.2,8.92,103.0
TULARE LAKE,TULE RIVER,Hossack,HSS,7100,2012,Feb,3.31,6.14,54.0
TULARE LAKE,TULE RIVER,Hossack,HSS,7100,2012,Mar,8.42,6.4,132.0
TULARE LAKE,TULE RIVER,Hossack,HSS,7100,2012,Apr,8.42,4.12,204.0
TULARE LAKE,TULE RIVER,Hossack,HSS,7100,2012,May,1.04,1.91,54.0
TULARE LAKE,TULE RIVER,Hossack,HSS,7100,2012,Jun,0.72,0.61,118.0
TULARE LAKE,TULE RIVER,Hossack,HSS,7100,2012,Jul,0.03,0.16,19.0
TULARE LAKE,TULE RIVER,Hossack,HSS,7100,2012,Aug,0.1,0.21,48.0
TULARE LAKE,TULE RIVER,Hossack,HSS,7100,2012,Sep,0.5,0.74,68.0
TULARE LAKE,TULE RIVER,Hossack,HSS,7100,2012,Oct-Sep,40.09,42.15,95.0
TULARE LAKE,TULE RIVER,Hossack,HSS,7100,2012,Wat-Yr,,42.15,95.0
TULARE LAKE,TULE RIVER,Eagle Creek,EGL,6700,2012,Oct,4.22,1.89,223.0
TULARE LAKE,TULE RIVER,Eagle Creek,EGL,6700,2012,Nov,3.22,3.73,86.0
TULARE LAKE,TULE RIVER,Eagle Creek,EGL,6700,2012,Dec,0.0,7.49,0.0
TULARE LAKE,TULE RIVER,Eagle Creek,EGL,6700,2012,Jan,5.51,8.05,68.0
TULARE LAKE,TULE RIVER,Eagle Creek,EGL,6700,2012,Feb,3.51,5.61,63.0
TULARE LAKE,TULE RIVER,Eagle Creek,EGL,6700,2012,Mar,7.62,5.06,151.0
TULARE LAKE,TULE RIVER,Eagle Creek,EGL,6700,2012,Apr,7.92,2.94,269.0
TULARE LAKE,TULE RIVER,Eagle Creek,EGL,6700,2012,May,0.14,1.19,12.0
TULARE LAKE,TULE RIVER,Eagle Creek,EGL,6700,2012,Jun,0.11,0.51,22.0
TULARE LAKE,TULE RIVER,Eagle Creek,EGL,6700,2012,Jul,0.11,0.27,41.0
TULARE LAKE,TULE RIVER,Eagle Creek,EGL,6700,2012,Aug,0.12,0.22,55.0
TULARE LAKE,TULE RIVER,Eagle Creek,EGL,6700,2012,Sep,0.29,0.72,40.0
TULARE LAKE,TULE RIVER,Eagle Creek,EGL,6700,2012,Oct-Sep,32.77,37.68,87.0
TULARE LAKE,TULE RIVER,Eagle Creek,EGL,6700,2012,Wat-Yr,,37.68,87.0
TULARE LAKE,TULE RIVER,Rogers Camp,RGC,6200,2012,Oct,4.03,1.0,403.0
TULARE LAKE,TULE RIVER,Rogers Camp,RGC,6200,2012,Nov,2.73,3.15,87.0
TULARE LAKE,TULE RIVER,Rogers Camp,RGC,6200,2012,Dec,0.13,6.94,2.0
TULARE LAKE,TULE RIVER,Rogers Camp,RGC,6200,2012,Jan,6.51,7.86,83.0
TULARE LAKE,TULE RIVER,Rogers Camp,RGC,6200,2012,Feb,2.4,5.42,44.0
TULARE LAKE,TULE RIVER,Rogers Camp,RGC,6200,2012,Mar,6.42,5.31,121.0
TULARE LAKE,TULE RIVER,Rogers Camp,RGC,6200,2012,Apr,5.72,2.69,213.0
TULARE LAKE,TULE RIVER,Rogers Camp,RGC,6200,2012,May,0.7,0.95,74.0
TULARE LAKE,TULE RIVER,Rogers Camp,RGC,6200,2012,Jun,0.5,0.4,125.0
TULARE LAKE,TULE RIVER,Rogers Camp,RGC,6200,2012,Jul,0.3,0.26,115.0
TULARE LAKE,TULE RIVER,Rogers Camp,RGC,6200,2012,Aug,0.31,0.12,258.0
TULARE LAKE,TULE RIVER,Rogers Camp,RGC,6200,2012,Sep,0.37,0.62,60.0
TULARE LAKE,TULE RIVER,Rogers Camp,RGC,6200,2012,Oct-Sep,30.12,34.72,87.0
TULARE LAKE,TULE RIVER,Rogers Camp,RGC,6200,2012,Wat-Yr,,34.72,87.0
TULARE LAKE,TULE RIVER,Mountain Home,MNH,5400,2012,Oct,3.81,1.33,286.0
TULARE LAKE,TULE RIVER,Mountain Home,MNH,5400,2012,Nov,0.8,3.64,22.0
TULARE LAKE,TULE RIVER,Mountain Home,MNH,5400,2012,Dec,0.3,7.13,4.0
TULARE LAKE,TULE RIVER,Mountain Home,MNH,5400,2012,Jan,5.52,8.71,63.0
TULARE LAKE,TULE RIVER,Mountain Home,MNH,5400,2012,Feb,3.11,6.97,45.0
TULARE LAKE,TULE RIVER,Mountain Home,MNH,5400,2012,Mar,7.71,6.29,123.0
TULARE LAKE,TULE RIVER,Mountain Home,MNH,5400,2012,Apr,8.2,4.69,175.0
TULARE LAKE,TULE RIVER,Mountain Home,MNH,5400,2012,May,0.1,1.46,7.0
TULARE LAKE,TULE RIVER,Mountain Home,MNH,5400,2012,Jun,0.2,0.8,25.0
TULARE LAKE,TULE RIVER,Mountain Home,MNH,5400,2012,Jul,0.0,0.18,0.0
TULARE LAKE,TULE RIVER,Mountain Home,MNH,5400,2012,Aug,0.0,0.13,0.0
TULARE LAKE,TULE RIVER,Mountain Home,MNH,5400,2012,Sep,0.01,0.44,2.0
TULARE LAKE,TULE RIVER,Mountain Home,MNH,5400,2012,Oct-Sep,29.76,41.77,71.0
TULARE LAKE,TULE RIVER,Mountain Home,MNH,5400,2012,Wat-Yr,,41.77,71.0
TULARE LAKE,TULE RIVER,Springville Tule Powerplant,SGV,4070,2012,Oct,1.61,1.11,145.0
TULARE LAKE,TULE RIVER,Springville Tule Powerplant,SGV,4070,2012,Nov,2.06,2.66,77.0
TULARE LAKE,TULE RIVER,Springville Tule Powerplant,SGV,4070,2012,Dec,0.0,5.0,0.0
TULARE LAKE,TULE RIVER,Springville Tule Powerplant,SGV,4070,2012,Jan,5.09,5.05,101.0
TULARE LAKE,TULE RIVER,Springville Tule Powerplant,SGV,4070,2012,Feb,2.47,5.0,49.0
TULARE LAKE,TULE RIVER,Springville Tule Powerplant,SGV,4070,2012,Mar,5.18,4.75,109.0
TULARE LAKE,TULE RIVER,Springville Tule Powerplant,SGV,4070,2012,Apr,4.95,2.88,172.0
TULARE LAKE,TULE RIVER,Springville Tule Powerplant,SGV,4070,2012,May,0.03,0.44,7.0
TULARE LAKE,TULE RIVER,Springville Tule Powerplant,SGV,4070,2012,Jun,0.0,0.18,0.0
TULARE LAKE,TULE RIVER,Springville Tule Powerplant,SGV,4070,2012,Jul,0.0,0.03,0.0
TULARE LAKE,TULE RIVER,Springville Tule Powerplant,SGV,4070,2012,Aug,0.01,0.04,25.0
TULARE LAKE,TULE RIVER,Springville Tule Powerplant,SGV,4070,2012,Sep,0.02,0.3,7.0
TULARE LAKE,TULE RIVER,Springville Tule Powerplant,SGV,4070,2012,Oct-Sep,21.42,27.44,78.0
TULARE LAKE,TULE RIVER,Springville Tule Powerplant,SGV,4070,2012,Wat-Yr,,27.44,78.0
TULARE LAKE,TULE RIVER,Success Dam,SCC,692,2012,Oct,0.9,0.65,138.0
TULARE LAKE,TULE RIVER,Success Dam,SCC,692,2012,Nov,0.55,1.56,35.0
TULARE LAKE,TULE RIVER,Success Dam,SCC,692,2012,Dec,0.0,1.55,0.0
TULARE LAKE,TULE RIVER,Success Dam,SCC,692,2012,Jan,1.83,1.99,92.0
TULARE LAKE,TULE RIVER,Success Dam,SCC,692,2012,Feb,0.84,1.84,46.0
TULARE LAKE,TULE RIVER,Success Dam,SCC,692,2012,Mar,2.98,1.58,189.0
TULARE LAKE,TULE RIVER,Success Dam,SCC,692,2012,Apr,4.2,1.15,365.0
TULARE LAKE,TULE RIVER,Success Dam,SCC,692,2012,May,0.06,0.45,13.0
TULARE LAKE,TULE RIVER,Success Dam,SCC,692,2012,Jun,0.28,0.08,350.0
TULARE LAKE,TULE RIVER,Success Dam,SCC,692,2012,Jul,0.01,0.02,50.0
TULARE LAKE,TULE RIVER,Success Dam,SCC,692,2012,Aug,0.0,0.07,0.0
TULARE LAKE,TULE RIVER,Success Dam,SCC,692,2012,Sep,0.0,0.21,0.0
TULARE LAKE,TULE RIVER,Success Dam,SCC,692,2012,Oct-Sep,11.65,11.15,104.0
TULARE LAKE,TULE RIVER,Success Dam,SCC,692,2012,Wat-Yr,,11.15,104.0
TULARE LAKE,KERN RIVER,Kern R Intake No. 3,KR3,3650,2012,Oct,2.07,0.46,450.0
TULARE LAKE,KERN RIVER,Kern R Intake No. 3,KR3,3650,2012,Nov,1.13,1.48,76.0
TULARE LAKE,KERN RIVER,Kern R Intake No. 3,KR3,3650,2012,Dec,0.0,3.89,0.0
TULARE LAKE,KERN RIVER,Kern R Intake No. 3,KR3,3650,2012,Jan,3.58,4.01,89.0
TULARE LAKE,KERN RIVER,Kern R Intake No. 3,KR3,3650,2012,Feb,0.63,3.48,18.0
TULARE LAKE,KERN RIVER,Kern R Intake No. 3,KR3,3650,2012,Mar,2.37,2.63,90.0
TULARE LAKE,KERN RIVER,Kern R Intake No. 3,KR3,3650,2012,Apr,2.31,1.27,182.0
TULARE LAKE,KERN RIVER,Kern R Intake No. 3,KR3,3650,2012,May,0.0,0.36,0.0
TULARE LAKE,KERN RIVER,Kern R Intake No. 3,KR3,3650,2012,Jun,,0.13,
TULARE LAKE,KERN RIVER,Kern R Intake No. 3,KR3,3650,2012,Jul,,0.16,
TULARE LAKE,KERN RIVER,Kern R Intake No. 3,KR3,3650,2012,Aug,,0.2,
TULARE LAKE,KERN RIVER,Kern R Intake No. 3,KR3,3650,2012,Sep,,0.28,
TULARE LAKE,KERN RIVER,Kern R Intake No. 3,KR3,3650,2012,Oct-Sep,,18.35,
TULARE LAKE,KERN RIVER,Kern R Intake No. 3,KR3,3650,2012,Wat-Yr,,18.35,
TULARE LAKE,KERN RIVER,Glenville Fs,GLV,3140,2012,Oct,1.93,0.75,257.0
TULARE LAKE,KERN RIVER,Glenville Fs,GLV,3140,2012,Nov,1.17,1.85,63.0
TULARE LAKE,KERN RIVER,Glenville Fs,GLV,3140,2012,Dec,0.05,2.96,2.0
TULARE LAKE,KERN RIVER,Glenville Fs,GLV,3140,2012,Jan,0.87,3.32,26.0
TULARE LAKE,KERN RIVER,Glenville Fs,GLV,3140,2012,Feb,1.33,2.99,44.0
TULARE LAKE,KERN RIVER,Glenville Fs,GLV,3140,2012,Mar,3.1,3.05,102.0
TULARE LAKE,KERN RIVER,Glenville Fs,GLV,3140,2012,Apr,4.02,2.06,195.0
TULARE LAKE,KERN RIVER,Glenville Fs,GLV,3140,2012,May,0.07,0.75,9.0
TULARE LAKE,KERN RIVER,Glenville Fs,GLV,3140,2012,Jun,0.0,0.18,0.0
TULARE LAKE,KERN RIVER,Glenville Fs,GLV,3140,2012,Jul,0.0,0.04,0.0
TULARE LAKE,KERN RIVER,Glenville Fs,GLV,3140,2012,Aug,0.0,0.1,0.0
TULARE LAKE,KERN RIVER,Glenville Fs,GLV,3140,2012,Sep,0.0,0.37,0.0
TULARE LAKE,KERN RIVER,Glenville Fs,GLV,3140,2012,Oct-Sep,12.54,18.42,68.0
TULARE LAKE,KERN RIVER,Glenville Fs,GLV,3140,2012,Wat-Yr,,18.42,68.0
TULARE LAKE,KERN RIVER,Kern PH 3,KP3,2703,2012,Oct,0.73,0.35,209.0
TULARE LAKE,KERN RIVER,Kern PH 3,KP3,2703,2012,Nov,0.35,1.02,34.0
TULARE LAKE,KERN RIVER,Kern PH 3,KP3,2703,2012,Dec,0.39,2.1,19.0
TULARE LAKE,KERN RIVER,Kern PH 3,KP3,2703,2012,Jan,0.59,2.73,22.0
TULARE LAKE,KERN RIVER,Kern PH 3,KP3,2703,2012,Feb,0.26,2.35,11.0
TULARE LAKE,KERN RIVER,Kern PH 3,KP3,2703,2012,Mar,1.44,1.8,80.0
TULARE LAKE,KERN RIVER,Kern PH 3,KP3,2703,2012,Apr,1.1,0.78,141.0
TULARE LAKE,KERN RIVER,Kern PH 3,KP3,2703,2012,May,0.0,0.25,0.0
TULARE LAKE,KERN RIVER,Kern PH 3,KP3,2703,2012,Jun,,0.1,
TULARE LAKE,KERN RIVER,Kern PH 3,KP3,2703,2012,Jul,,0.1,
TULARE LAKE,KERN RIVER,Kern PH 3,KP3,2703,2012,Aug,,0.17,
TULARE LAKE,KERN RIVER,Kern PH 3,KP3,2703,2012,Sep,,0.31,
TULARE LAKE,KERN RIVER,Kern PH 3,KP3,2703,2012,Oct-Sep,,12.06,
TULARE LAKE,KERN RIVER,Kern PH 3,KP3,2703,2012,Wat-Yr,,12.06,
TULARE LAKE,KERN RIVER,Isabella Dam,ISB,2635,2012,Oct,1.0,0.3,333.0
TULARE LAKE,KERN RIVER,Isabella Dam,ISB,2635,2012,Nov,1.76,1.06,166.0
TULARE LAKE,KERN RIVER,Isabella Dam,ISB,2635,2012,Dec,0.0,1.86,0.0
TULARE LAKE,KERN RIVER,Isabella Dam,ISB,2635,2012,Jan,1.76,2.46,72.0
TULARE LAKE,KERN RIVER,Isabella Dam,ISB,2635,2012,Feb,0.34,1.95,17.0
TULARE LAKE,KERN RIVER,Isabella Dam,ISB,2635,2012,Mar,1.62,1.39,117.0
TULARE LAKE,KERN RIVER,Isabella Dam,ISB,2635,2012,Apr,1.51,0.82,184.0
TULARE LAKE,KERN RIVER,Isabella Dam,ISB,2635,2012,May,0.09,0.27,33.0
TULARE LAKE,KERN RIVER,Isabella Dam,ISB,2635,2012,Jun,0.07,0.09,78.0
TULARE LAKE,KERN RIVER,Isabella Dam,ISB,2635,2012,Jul,0.01,0.07,14.0
TULARE LAKE,KERN RIVER,Isabella Dam,ISB,2635,2012,Aug,0.03,0.18,17.0
TULARE LAKE,KERN RIVER,Isabella Dam,ISB,2635,2012,Sep,0.0,0.39,0.0
TULARE LAKE,KERN RIVER,Isabella Dam,ISB,2635,2012,Oct-Sep,8.19,10.84,76.0
TULARE LAKE,KERN RIVER,Isabella Dam,ISB,2635,2012,Wat-Yr,,10.84,76.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Cedarville,CDV,4670,2012,Oct,0.77,1.18,65.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Cedarville,CDV,4670,2012,Nov,0.64,1.5,43.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Cedarville,CDV,4670,2012,Dec,0.32,1.63,20.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Cedarville,CDV,4670,2012,Jan,1.49,1.9,78.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Cedarville,CDV,4670,2012,Feb,0.79,1.39,57.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Cedarville,CDV,4670,2012,Mar,1.3,1.36,96.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Cedarville,CDV,4670,2012,Apr,1.86,1.02,182.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Cedarville,CDV,4670,2012,May,0.6,1.04,58.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Cedarville,CDV,4670,2012,Jun,0.49,0.86,57.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Cedarville,CDV,4670,2012,Jul,0.0,0.32,0.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Cedarville,CDV,4670,2012,Aug,0.17,0.28,61.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Cedarville,CDV,4670,2012,Sep,0.0,0.42,0.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Cedarville,CDV,4670,2012,Oct-Sep,8.43,12.9,65.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Cedarville,CDV,4670,2012,Wat-Yr,,12.9,65.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Fort Bidwell,FBW,4500,2012,Oct,0.34,1.12,30.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Fort Bidwell,FBW,4500,2012,Nov,1.07,1.81,59.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Fort Bidwell,FBW,4500,2012,Dec,0.8,2.19,37.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Fort Bidwell,FBW,4500,2012,Jan,1.21,2.39,51.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Fort Bidwell,FBW,4500,2012,Feb,1.06,1.89,56.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Fort Bidwell,FBW,4500,2012,Mar,2.84,1.59,179.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Fort Bidwell,FBW,4500,2012,Apr,1.86,1.09,171.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Fort Bidwell,FBW,4500,2012,May,0.73,1.1,66.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Fort Bidwell,FBW,4500,2012,Jun,0.32,0.92,35.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Fort Bidwell,FBW,4500,2012,Jul,0.0,0.34,0.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Fort Bidwell,FBW,4500,2012,Aug,0.0,0.35,0.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Fort Bidwell,FBW,4500,2012,Sep,0.0,0.52,0.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Fort Bidwell,FBW,4500,2012,Oct-Sep,10.23,15.31,67.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Fort Bidwell,FBW,4500,2012,Wat-Yr,,15.31,67.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Doyle,DYL,4240,2012,Oct,0.97,0.77,126.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Doyle,DYL,4240,2012,Nov,0.27,1.16,23.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Doyle,DYL,4240,2012,Dec,0.0,1.65,0.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Doyle,DYL,4240,2012,Jan,2.29,1.89,121.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Doyle,DYL,4240,2012,Feb,0.45,1.42,32.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Doyle,DYL,4240,2012,Mar,1.46,0.96,152.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Doyle,DYL,4240,2012,Apr,0.32,0.55,58.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Doyle,DYL,4240,2012,May,0.0,0.69,0.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Doyle,DYL,4240,2012,Jun,0.0,0.54,0.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Doyle,DYL,4240,2012,Jul,,0.23,
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Doyle,DYL,4240,2012,Aug,,0.23,
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Doyle,DYL,4240,2012,Sep,,0.26,
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Doyle,DYL,4240,2012,Oct-Sep,,10.35,
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Doyle,DYL,4240,2012,Wat-Yr,,10.35,
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Susanville,SSN,4148,2012,Oct,0.52,1.07,49.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Susanville,SSN,4148,2012,Nov,0.2,1.56,13.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Susanville,SSN,4148,2012,Dec,0.0,2.56,0.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Susanville,SSN,4148,2012,Jan,1.88,2.71,69.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Susanville,SSN,4148,2012,Feb,0.61,2.2,28.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Susanville,SSN,4148,2012,Mar,1.57,1.47,107.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Susanville,SSN,4148,2012,Apr,1.16,0.73,159.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Susanville,SSN,4148,2012,May,0.0,0.81,0.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Susanville,SSN,4148,2012,Jun,0.58,0.69,84.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Susanville,SSN,4148,2012,Jul,0.2,0.24,83.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Susanville,SSN,4148,2012,Aug,0.09,0.17,53.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Susanville,SSN,4148,2012,Sep,0.0,0.32,0.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Susanville,SSN,4148,2012,Oct-Sep,6.81,14.53,47.0
NORTH LAHONTAN,SURPRISE VALLEY - HONEY LAKE,Susanville,SSN,4148,2012,Wat-Yr,,14.53,47.0
NORTH LAHONTAN,LAKE TAHOE - TRUCKEE RIVER,Sagehen Creek,SGH,6337,2012,Oct,2.07,2.21,94.0
NORTH LAHONTAN,LAKE TAHOE - TRUCKEE RIVER,Sagehen Creek,SGH,6337,2012,Nov,1.57,3.42,46.0
NORTH LAHONTAN,LAKE TAHOE - TRUCKEE RIVER,Sagehen Creek,SGH,6337,2012,Dec,0.0,3.63,0.0
NORTH LAHONTAN,LAKE TAHOE - TRUCKEE RIVER,Sagehen Creek,SGH,6337,2012,Jan,5.33,5.4,99.0
NORTH LAHONTAN,LAKE TAHOE - TRUCKEE RIVER,Sagehen Creek,SGH,6337,2012,Feb,2.62,5.54,47.0
NORTH LAHONTAN,LAKE TAHOE - TRUCKEE RIVER,Sagehen Creek,SGH,6337,2012,Mar,8.54,4.14,206.0
NORTH LAHONTAN,LAKE TAHOE - TRUCKEE RIVER,Sagehen Creek,SGH,6337,2012,Apr,2.9,1.88,154.0
NORTH LAHONTAN,LAKE TAHOE - TRUCKEE RIVER,Sagehen Creek,SGH,6337,2012,May,0.52,1.37,38.0
NORTH LAHONTAN,LAKE TAHOE - TRUCKEE RIVER,Sagehen Creek,SGH,6337,2012,Jun,,0.77,
NORTH LAHONTAN,LAKE TAHOE - TRUCKEE RIVER,Sagehen Creek,SGH,6337,2012,Jul,,0.48,
NORTH LAHONTAN,LAKE TAHOE - TRUCKEE RIVER,Sagehen Creek,SGH,6337,2012,Aug,,0.55,
NORTH LAHONTAN,LAKE TAHOE - TRUCKEE RIVER,Sagehen Creek,SGH,6337,2012,Sep,,0.89,
NORTH LAHONTAN,LAKE TAHOE - TRUCKEE RIVER,Sagehen Creek,SGH,6337,2012,Oct-Sep,,30.28,
NORTH LAHONTAN,LAKE TAHOE - TRUCKEE RIVER,Sagehen Creek,SGH,6337,2012,Wat-Yr,,30.28,
NORTH LAHONTAN,LAKE TAHOE - TRUCKEE RIVER,Tahoe City (Nws),TAC,6230,2012,Oct,1.76,1.9,93.0
NORTH LAHONTAN,LAKE TAHOE - TRUCKEE RIVER,Tahoe City (Nws),TAC,6230,2012,Nov,1.96,3.46,57.0
NORTH LAHONTAN,LAKE TAHOE - TRUCKEE RIVER,Tahoe City (Nws),TAC,6230,2012,Dec,0.0,5.69,0.0
NORTH LAHONTAN,LAKE TAHOE - TRUCKEE RIVER,Tahoe City (Nws),TAC,6230,2012,Jan,5.48,6.18,89.0
